item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322692800101,3322692800102,3322692800102,3322692802818,3322692809554,3322692809899,3322692809899,1,2716,345,9797
1,1,1,3322692800102,3322692800102,3322692800102,3322692812032,3322692818717,3322692819059,3322692819059,0,11930,342,18957
2,2,1,3322692800102,3322692800102,3322692800102,3322692821188,3322692827870,3322692828219,3322692828220,0,21086,349,28117
3,3,1,3322692800102,3322692800102,3322692800102,3322692830390,3322692837059,3322692837399,3322692837399,0,30288,340,37297
4,4,1,3322692800277,3322692800277,3322692800277,3322692839556,3322692846240,3322692846582,3322692846582,0,39279,342,46305
5,5,1,3322692800277,3322692800277,3322692800277,3322692848747,3322692855323,3322692855618,3322692855618,0,48470,295,55341
6,6,1,3322692800277,3322692800277,3322692800277,3322692857803,3322692864502,3322692864846,3322692864846,0,57526,344,64569
7,7,1,3322692800277,3322692800277,3322692800277,3322692867052,3322692873670,3322692874013,3322692874013,0,66775,343,73736
8,8,1,3322692800449,3322692800450,3322692800450,3322692876208,3322692882793,3322692883136,3322692883136,1,75758,343,82686
9,9,1,3322692800450,3322692800450,3322692800450,3322692885299,3322692891875,3322692892176,3322692892176,0,84849,301,91726
10,10,1,3322692800450,3322692800450,3322692800450,3322692894343,3322692901033,3322692901377,3322692901377,0,93893,344,100927
11,11,1,3322692800450,3322692800450,3322692800450,3322692903539,3322692910253,3322692910596,3322692910596,0,103089,343,110146
12,12,1,3322692800618,3322692800619,3322692800619,3322692912762,3322692919429,3322692919771,3322692919771,1,112143,342,119152
13,13,1,3322692800619,3322692800619,3322692800619,3322692921939,3322692928529,3322692928871,3322692928872,0,121320,342,128252
14,14,1,3322692800619,3322692800619,3322692800619,3322692931030,3322692937681,3322692938024,3322692938024,0,130411,343,137405
15,15,1,3322692800619,3322692800619,3322692800619,3322692940182,3322692946813,3322692947155,3322692947155,0,139563,342,146536
16,16,1,3322692800788,3322692800788,3322692800788,3322692949321,3322692955953,3322692956297,3322692956297,0,148533,344,155509
17,17,1,3322692800788,3322692800789,3322692800789,3322692958468,3322692965129,3322692965474,3322692965474,1,157679,345,164685
18,18,1,3322692800789,3322692800789,3322692800789,3322692967638,3322692974312,3322692974655,3322692974655,0,166849,343,173866
19,19,1,3322692800789,3322692800789,3322692800789,3322692976788,3322692983409,3322692983750,3322692983750,0,175999,341,182961
20,20,1,3322692800958,3322692800958,3322692800958,3322692985905,3322692992568,3322692992914,3322692992914,0,184947,346,191956
21,21,1,3322692800958,3322692800958,3322692800958,3322692995137,3322693001773,3322693002118,3322693002118,0,194179,345,201160
22,22,1,3322692800958,3322692800958,3322692800958,3322693004292,3322693010949,3322693011290,3322693011290,0,203334,341,210332
23,23,1,3322692800958,3322692800958,3322692800958,3322693013439,3322693020062,3322693020404,3322693020404,0,212481,342,219446
24,24,1,3322692801127,3322692801127,3322692801127,3322693022536,3322693029216,3322693029558,3322693029558,0,221409,342,228431
25,25,1,3322692801127,3322692801127,3322692801127,3322693031673,3322693038377,3322693038719,3322693038720,0,230546,342,237592
26,26,1,3322692801127,3322692801127,3322692801127,3322693040894,3322693047556,3322693047899,3322693047899,0,239767,343,246772
27,27,1,3322692801127,3322692801127,3322692801127,3322693050019,3322693056598,3322693056897,3322693056897,0,248892,299,255770
28,28,1,3322692801296,3322692801296,3322692801296,3322693059082,3322693065786,3322693066132,3322693066132,0,257786,346,264836
29,29,1,3322692801296,3322692801296,3322692801296,3322693068301,3322693074989,3322693075333,3322693075333,0,267005,344,274037
30,30,1,3322692801296,3322692801296,3322692801296,3322693077503,3322693084126,3322693084475,3322693084475,0,276207,349,283179
31,31,1,3322692801296,3322692801296,3322692801296,3322693086647,3322693093355,3322693093696,3322693093696,0,285351,341,292400
32,32,1,3322692801466,3322692801466,3322692801466,3322693095860,3322693102574,3322693102924,3322693102924,0,294394,350,301458
33,33,1,3322692801466,3322692801466,3322692801466,3322693105104,3322693111790,3322693112134,3322693112134,0,303638,344,310668
34,34,1,3322692801466,3322692801466,3322692801466,3322693114292,3322693120910,3322693121257,3322693121257,0,312826,347,319791
35,35,1,3322692801466,3322692801467,3322692801467,3322693123393,3322693130070,3322693130407,3322693130407,1,321926,337,328940
36,36,1,3322692801635,3322692801635,3322692801635,3322693132579,3322693139195,3322693139538,3322693139538,0,330944,343,337903
37,37,1,3322692801635,3322692801635,3322692801635,3322693141715,3322693148366,3322693148713,3322693148713,0,340080,347,347078
38,38,1,3322692801635,3322692801636,3322692801636,3322693150876,3322693157563,3322693157910,3322693157910,1,349240,347,356274
39,39,1,3322692801636,3322692801636,3322692801636,3322693160083,3322693166764,3322693167106,3322693167106,0,358447,342,365470
40,40,1,3322692801805,3322692801805,3322692801805,3322693169279,3322693175903,3322693176248,3322693176248,0,367474,345,374443
41,41,1,3322692801805,3322692801805,3322692801805,3322693178415,3322693185083,3322693185428,3322693185428,0,376610,345,383623
42,42,1,3322692801805,3322692801805,3322692801805,3322693187591,3322693194252,3322693194597,3322693194597,0,385786,345,392792
43,43,1,3322692801805,3322692801805,3322692801805,3322693196736,3322693203397,3322693203739,3322693203739,0,394931,342,401934
44,44,1,3322692801976,3322692801976,3322692801976,3322693205913,3322693212626,3322693212971,3322693212971,0,403937,345,410995
45,45,1,3322692801976,3322692801976,3322692801976,3322693215137,3322693221815,3322693222159,3322693222160,0,413161,344,420183
46,46,1,3322692801976,3322692801976,3322692801976,3322693224321,3322693230894,3322693231194,3322693231194,0,422345,300,429218
47,47,1,3322692801976,3322692801976,3322692801976,3322693233401,3322693240073,3322693240419,3322693240419,0,431425,346,438443
48,48,1,3322692802146,3322692802146,3322692802146,3322693242586,3322693249273,3322693249615,3322693249615,0,440440,342,447469
49,49,1,3322692802146,3322692802146,3322692802146,3322693251790,3322693258402,3322693258749,3322693258749,0,449644,347,456603
50,50,1,3322692802146,3322692802146,3322692802146,3322693260905,3322693267613,3322693267961,3322693267961,0,458759,348,465815
51,51,1,3322692802146,3322692802146,3322692802146,3322693270147,3322693276799,3322693277151,3322693277151,0,468001,352,475005
