item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3299637047662,3299637047663,3299637047663,3299637047664,3299637047826,3299637047983,3299637047984,1,1,157,320
0,0,1,3299637172091,3299637172092,3299637172092,3299637172092,3299637172252,3299637172410,3299637172410,1,0,158,318
0,0,1,3299637295964,3299637295964,3299637295964,3299637295965,3299637296124,3299637296281,3299637296281,0,1,157,317
0,0,1,3299637416437,3299637416438,3299637416438,3299637416438,3299637416599,3299637416757,3299637416757,1,0,158,319
0,0,1,3299637536495,3299637536495,3299637536495,3299637536496,3299637536657,3299637536814,3299637536814,0,1,157,319
0,0,1,3299637655634,3299637655634,3299637655634,3299637655635,3299637655796,3299637655954,3299637655954,0,1,158,320
0,0,1,3299637776921,3299637776922,3299637776922,3299637776923,3299637777082,3299637777239,3299637777239,1,1,157,317
0,0,1,3299637897292,3299637897293,3299637897293,3299637897293,3299637897454,3299637897611,3299637897611,1,0,157,318
0,0,1,3299638021344,3299638021345,3299638021345,3299638021345,3299638021505,3299638021662,3299638021662,1,0,157,317
0,0,1,3299638144706,3299638144707,3299638144707,3299638144708,3299638144868,3299638145024,3299638145025,1,1,156,317
0,0,1,3299638264078,3299638264079,3299638264079,3299638264080,3299638264242,3299638264399,3299638264399,1,1,157,320
0,0,1,3299638383996,3299638383997,3299638383997,3299638383997,3299638384157,3299638384314,3299638384314,1,0,157,317
0,0,1,3299638506672,3299638506672,3299638506672,3299638506673,3299638506832,3299638506989,3299638506989,0,1,157,317
0,0,1,3299638626230,3299638626231,3299638626231,3299638626231,3299638626391,3299638626548,3299638626548,1,0,157,317
0,0,1,3299639309050,3299639309050,3299639309050,3299639309051,3299639309212,3299639309369,3299639309370,0,1,157,319
0,0,1,3299639434370,3299639434371,3299639434371,3299639434371,3299639434530,3299639434687,3299639434687,1,0,157,316
0,0,1,3299639553513,3299639553513,3299639553513,3299639553514,3299639553673,3299639553830,3299639553831,0,1,157,317
0,0,1,3299639672485,3299639672485,3299639672485,3299639672486,3299639672646,3299639672803,3299639672803,0,1,157,318
0,0,1,3299639791936,3299639791937,3299639791937,3299639791937,3299639792097,3299639792254,3299639792254,1,0,157,317
0,0,1,3299639911463,3299639911464,3299639911464,3299639911464,3299639911625,3299639911783,3299639911783,1,0,158,319
0,0,1,3299640033171,3299640033171,3299640033171,3299640033172,3299640033331,3299640033488,3299640033488,0,1,157,317
0,0,1,3299640156799,3299640156799,3299640156799,3299640156800,3299640156959,3299640157116,3299640157116,0,1,157,317
0,0,1,3299640279211,3299640279212,3299640279212,3299640279213,3299640279457,3299640279615,3299640279616,1,1,158,403
0,0,1,3299640399281,3299640399282,3299640399282,3299640399282,3299640399447,3299640399605,3299640399605,1,0,158,323
0,0,1,3299640520107,3299640520107,3299640520107,3299640520108,3299640520267,3299640520425,3299640520425,0,1,158,318
0,0,1,3299640639859,3299640639860,3299640639860,3299640639861,3299640640021,3299640640179,3299640640179,1,1,158,319
0,0,1,3299640759774,3299640759774,3299640759774,3299640759775,3299640759935,3299640760092,3299640760092,0,1,157,318
0,0,1,3299640882986,3299640882987,3299640882987,3299640882988,3299640883147,3299640883304,3299640883304,1,1,157,317
0,0,1,3299641006751,3299641006751,3299641006751,3299641006752,3299641006911,3299641007068,3299641007068,0,1,157,317
0,0,1,3299641128440,3299641128441,3299641128441,3299641128442,3299641128602,3299641128759,3299641128759,1,1,157,318
0,0,1,3299641810338,3299641810339,3299641810339,3299641810339,3299641810499,3299641810656,3299641810656,1,0,157,317
0,0,1,3299641930790,3299641930790,3299641930790,3299641930791,3299641930951,3299641931109,3299641931109,0,1,158,319
0,0,1,3299642051434,3299642051435,3299642051435,3299642051436,3299642051596,3299642051752,3299642051753,1,1,156,317
0,0,1,3299642174523,3299642174524,3299642174524,3299642174524,3299642174685,3299642174842,3299642174842,1,0,157,318
