item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,0,3322564939669,3322564941239,3322564968693,3322564969318,3322564969330
1,0,3322564969349,3322564970603,3322564997601,3322564998147,3322564998155
2,0,3322564998173,3322564999426,3322565026478,3322565027024,3322565027032
3,0,3322565027049,3322565028309,3322565055116,3322565055661,3322565055669
4,0,3322565055844,3322565056948,3322565083895,3322565084433,3322565084441
5,0,3322565084458,3322565085876,3322565112731,3322565113273,3322565113281
6,0,3322565113299,3322565114560,3322565141564,3322565142104,3322565142112
7,0,3322565142129,3322565143348,3322565170196,3322565170739,3322565170747
8,0,3322565170907,3322565171064,3322565171073,3322565171430,3322565171436
