Device_id,event,ddr(KB),hbm(KB),memory(KB),timestamp(us)
2,APP,0.0,18851216.0,18851216.0,1788522409318448.799	
2,APP,0.0,18851216.0,18851216.0,1788522409418447.799	
2,APP,0.0,18851216.0,18851216.0,1788522409518448.799	
2,APP,0.0,18851216.0,18851216.0,1788522409618449.799	
2,APP,0.0,18851216.0,18851216.0,1788522409718449.799	
2,APP,0.0,18851216.0,18851216.0,1788522409802450.799	
2,Device,0.0,19121108.0,19121108.0,1788522390918701.799	
2,Device,0.0,19128464.0,19128464.0,1788522391018669.799	
2,Device,0.0,19128464.0,19128464.0,1788522391118646.799	
2,Device,0.0,19128464.0,19128464.0,1788522391218633.799	
2,Device,0.0,19128464.0,19128464.0,1788522391318636.799	
2,Device,0.0,19128464.0,19128464.0,1788522391418637.799	
2,Device,0.0,19128464.0,19128464.0,1788522391518633.799	
2,Device,0.0,19128464.0,19128464.0,1788522391618636.799	
2,Device,0.0,19128464.0,19128464.0,1788522391718636.799	
2,Device,0.0,19128464.0,19128464.0,1788522391818637.799	
2,Device,0.0,19128464.0,19128464.0,1788522391918633.799	
2,Device,0.0,19128464.0,19128464.0,1788522392018641.799	
2,Device,0.0,19128464.0,19128464.0,1788522392118633.799	
2,Device,0.0,19128464.0,19128464.0,1788522392218634.799	
2,Device,0.0,19128464.0,19128464.0,1788522392318641.799	
2,Device,0.0,19128464.0,19128464.0,1788522392418633.799	
2,Device,0.0,19128464.0,19128464.0,1788522392518634.799	
2,Device,0.0,19128464.0,19128464.0,1788522392618639.799	
2,Device,0.0,19128464.0,19128464.0,1788522392718636.799	
2,Device,0.0,19128464.0,19128464.0,1788522392818632.799	
2,Device,0.0,19128464.0,19128464.0,1788522392918642.799	
2,Device,0.0,19128464.0,19128464.0,1788522393018638.799	
2,Device,0.0,19128464.0,19128464.0,1788522393118662.799	
2,Device,0.0,19128464.0,19128464.0,1788522393218640.799	
2,Device,0.0,19128464.0,19128464.0,1788522393318642.799	
2,Device,0.0,19128464.0,19128464.0,1788522393418636.799	
2,Device,0.0,19128236.0,19128236.0,1788522393518638.799	
2,Device,0.0,19128236.0,19128236.0,1788522393618635.799	
2,Device,0.0,19128236.0,19128236.0,1788522393718639.799	
2,Device,0.0,19128236.0,19128236.0,1788522393818638.799	
2,Device,0.0,19128236.0,19128236.0,1788522393918634.799	
2,Device,0.0,19128236.0,19128236.0,1788522394018636.799	
2,Device,0.0,19128236.0,19128236.0,1788522394118637.799	
2,Device,0.0,19128236.0,19128236.0,1788522394218634.799	
2,Device,0.0,19128236.0,19128236.0,1788522394318635.799	
2,Device,0.0,19128212.0,19128212.0,1788522394418633.799	
2,Device,0.0,19128212.0,19128212.0,1788522394518635.799	
2,Device,0.0,19128212.0,19128212.0,1788522394618695.799	
2,Device,0.0,19128212.0,19128212.0,1788522394718636.799	
2,Device,0.0,19128212.0,19128212.0,1788522394818639.799	
2,Device,0.0,19128212.0,19128212.0,1788522394918737.799	
2,Device,0.0,19128212.0,19128212.0,1788522395018636.799	
2,Device,0.0,19128212.0,19128212.0,1788522395118648.799	
2,Device,0.0,19128212.0,19128212.0,1788522395218746.799	
2,Device,0.0,19128212.0,19128212.0,1788522395318637.799	
2,Device,0.0,19128212.0,19128212.0,1788522395418633.799	
2,Device,0.0,19128212.0,19128212.0,1788522395518750.799	
2,Device,0.0,19128212.0,19128212.0,1788522395618636.799	
2,Device,0.0,19128212.0,19128212.0,1788522395718635.799	
2,Device,0.0,19128212.0,19128212.0,1788522395818749.799	
2,Device,0.0,19128212.0,19128212.0,1788522395918679.799	
2,Device,0.0,19128212.0,19128212.0,1788522396018645.799	
2,Device,0.0,19128212.0,19128212.0,1788522396118641.799	
2,Device,0.0,19128212.0,19128212.0,1788522396218643.799	
2,Device,0.0,19128212.0,19128212.0,1788522396318637.799	
2,Device,0.0,19127984.0,19127984.0,1788522396418797.799	
2,Device,0.0,19127984.0,19127984.0,1788522396518637.799	
2,Device,0.0,19127984.0,19127984.0,1788522396618639.799	
2,Device,0.0,19127984.0,19127984.0,1788522396718635.799	
2,Device,0.0,19127984.0,19127984.0,1788522396818639.799	
2,Device,0.0,19127984.0,19127984.0,1788522396918642.799	
2,Device,0.0,19127984.0,19127984.0,1788522397018635.799	
2,Device,0.0,19127984.0,19127984.0,1788522397118637.799	
2,Device,0.0,19127984.0,19127984.0,1788522397218638.799	
2,Device,0.0,19127984.0,19127984.0,1788522397318635.799	
2,Device,0.0,19127984.0,19127984.0,1788522397418637.799	
2,Device,0.0,19127960.0,19127960.0,1788522397518636.799	
2,Device,0.0,19127960.0,19127960.0,1788522397618635.799	
2,Device,0.0,19127960.0,19127960.0,1788522397718639.799	
2,Device,0.0,19127960.0,19127960.0,1788522397818642.799	
2,Device,0.0,19127960.0,19127960.0,1788522397918637.799	
2,Device,0.0,19127960.0,19127960.0,1788522398018635.799	
2,Device,0.0,19127960.0,19127960.0,1788522398118637.799	
2,Device,0.0,19127960.0,19127960.0,1788522398218634.799	
2,Device,0.0,19127960.0,19127960.0,1788522398318662.799	
2,Device,0.0,19128716.0,19128716.0,1788522398418684.799	
2,Device,0.0,19128716.0,19128716.0,1788522398518666.799	
2,Device,0.0,19128716.0,19128716.0,1788522398618765.799	
2,Device,0.0,19128716.0,19128716.0,1788522398718658.799	
2,Device,0.0,19128716.0,19128716.0,1788522398818647.799	
2,Device,0.0,19128716.0,19128716.0,1788522398918761.799	
2,Device,0.0,19128716.0,19128716.0,1788522399018651.799	
2,Device,0.0,19128716.0,19128716.0,1788522399118668.799	
2,Device,0.0,19128716.0,19128716.0,1788522399218753.799	
2,Device,0.0,19128716.0,19128716.0,1788522399318643.799	
2,Device,0.0,19128716.0,19128716.0,1788522399418643.799	
2,Device,0.0,19128716.0,19128716.0,1788522399518757.799	
2,Device,0.0,19128716.0,19128716.0,1788522399618641.799	
2,Device,0.0,19128716.0,19128716.0,1788522399718636.799	
2,Device,0.0,19128716.0,19128716.0,1788522399818640.799	
2,Device,0.0,19128716.0,19128716.0,1788522399918641.799	
2,Device,0.0,19128716.0,19128716.0,1788522400018640.799	
2,Device,0.0,19128716.0,19128716.0,1788522400118637.799	
