Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,N/A,MEMCPY_ASYNC,2,1033,2.28,1788521821351713.990	,1788521821351716.270	
2,trans_Cast_4,KERNEL_AIVEC,2,1034,1.52,1788521821351716.430	,1788521821351717.950	
2,DropOutGenMask13/Sub,KERNEL_AIVEC,2,1035,1.58,1788521821351744.270	,1788521821351745.850	
2,trans_Cast_5,KERNEL_AIVEC,2,1036,1.26,1788521821351759.890	,1788521821351761.150	
2,N/A,MEMCPY_ASYNC,2,1037,2.32,1788521821351783.130	,1788521821351785.450	
2,DropOutGenMask13/DSAGENBITMASK,STARS_COMMON,2,1038,7.36,1788521821351785.610	,1788521821351792.970	
2,N/A,MEMCPY_ASYNC,2,1039,0.86,1788521821351800.690	,1788521821351801.550	
2,DropOutDoMask12,KERNEL_AIVEC,2,1040,9.22,1788521821351887.330	,1788521821351896.550	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1041,12.46,1788521821351914.370	,1788521821351926.830	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1042,7.34,1788521821351941.930	,1788521821351949.270	
2,LayerNorm6,KERNEL_AIVEC,2,1043,24.78,1788521821352025.910	,1788521821352050.690	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1044,6.14,1788521821352054.050	,1788521821352060.190	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1045,9.06,1788521821352080.750	,1788521821352089.810	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1046,12.68,1788521821352096.710	,1788521821352109.390	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1047,5.54,1788521821352122.630	,1788521821352128.170	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1048,13.78,1788521821352138.590	,1788521821352152.370	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1049,1.14,1788521821352164.290	,1788521821352165.430	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1050,7.56,1788521821352191.230	,1788521821352198.790	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1051,19.88,1788521821352221.270	,1788521821352241.150	
2,RealDiv8,KERNEL_AIVEC,2,1052,8.78,1788521821352304.130	,1788521821352312.910	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1053,1.16,1788521821352334.450	,1788521821352335.610	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1054,5.48,1788521821352350.050	,1788521821352355.530	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1055,24.42,1788521821352390.550	,1788521821352414.970	
2,RealDiv8,KERNEL_AIVEC,2,1056,8.66,1788521821352457.310	,1788521821352465.970	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,1057,77.74,1788521821352488.850	,1788521821352566.590	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1058,34.52,1788521821352566.610	,1788521821352601.130	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1059,53.6,1788521821352601.170	,1788521821352654.770	
2,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,KERNEL_AIVEC,2,1060,102.58,1788521821352654.790	,1788521821352757.370	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1061,8.98,1788521821352757.390	,1788521821352766.370	
