Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aiv_time(us),aiv_total_cycles,aiv_ub_read_bw(GB/s),aiv_ub_write_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s)
2,4294967295,23435,2,OneHot50,OneHot,dynamic,AI_VECTOR_CORE,1788521819427601.910	,95.72,0.02,40,0,NO,"""1024;;;""",INT32;INT64;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1024,50257""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,90.04,6482892,63.298,0.669,0.005,0.845
2,4294967295,23436,2,aclnnExp_ExpAiCore_Exp,Exp,dynamic,AI_VECTOR_CORE,1788521819427697.670	,411.76,0.04,40,0,NO,"""1024,50257""",FLOAT,FORMAT_ND,"""1024,50257""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,408.247,29393773,23.451,23.475,0.184,0.183
2,4294967295,23437,2,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1788521819428109.470	,561.96,0.04,40,0,NO,"""1024,50257;1024,50257""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1024,50257""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,557.265,40123082,15.141,21.502,0.269,0.134
2,4294967295,23438,2,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1788521819428671.450	,264.0,0.02,40,0,NO,"""1024,50257;1024,1""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1024,50257""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,254.559,18328269,50.205,40.021,0.317,0.314
2,4294967295,23439,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819428935.470	,309.2,0.02,40,0,NO,"""1024,50257""",FLOAT,FORMAT_ND,"""1024,50257""",FLOAT16,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,304.981,21958650,13.641,19.644,0.246,0.124
2,4294967295,23440,2,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1788521819429244.690	,536.36,0.02,40,0,NO,"""1024,50257;1024,50257""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1024,50257""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,529.027,38089976,15.786,22.649,0.283,0.142
2,4294967295,23441,2,aclnnNeg_NegAiCore_Neg,Neg,dynamic,AI_VECTOR_CORE,1788521819429781.070	,303.78,0.02,40,0,NO,"""1024,50257""",FLOAT,FORMAT_ND,"""1024,50257""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,300.296,21621313,23.94,23.941,0.25,0.249
2,4294967295,23444,2,ReduceSum51,ReduceSum,dynamic,MIX_AIV,1788521819430090.710	,217.54,5.86,40,0,NO,"""1024,50257;1""",FLOAT;INT64,FORMAT_ND;FORMAT_ND,"""1024""",FLOAT,FORMAT_ND,0,0.0,0,0.0,0.0,0.0,0.0,193.436,13927369,22.539,41.056,0.413,0.001
2,4294967295,23445,2,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1788521819430309.270	,1.64,1.02,1,0,NO,"""1024;1024""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1024""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.108,1994,5.165,8.609,0.155,0.054
2,4294967295,23448,2,ReduceSum7,ReduceSum,dynamic,MIX_AIV,1788521819430316.790	,4.02,5.88,1,0,NO,"""1024;1""",FLOAT;INT64,FORMAT_ND;FORMAT_ND,"""""",FLOAT,FORMAT_ND,0,0.0,0,0.0,0.0,0.0,0.0,3.629,6533,1.018,1.577,0.351,0.049
2,4294967295,23449,2,RealDiv52,RealDiv,dynamic,AI_VECTOR_CORE,1788521819430321.450	,1.34,0.64,1,0,NO,""";1""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.782,1408,0.305,0.457,0.067,0.01
2,4294967295,23450,2,CheckNumerics47,CheckNumerics,dynamic,AI_CPU,1788521819430322.810	,137.1,0.02,0,0,NO,"""""",FLOAT,FORMAT_ND,"""""",FLOAT,FORMAT_ND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4294967295,23451,2,aclnnMm_MatMulV3Common_MatMulV3,MatMulV3,dynamic,MIX_AIC,1788521819430461.110	,569.14,1.2,20,40,NO,"""1024,50257;50257,768""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""1024,768""",FLOAT16,FORMAT_ND,0,546.767,19683612,210.667,14.261,1.027,0.55,563.558,40576196,2.626,3.883,0.044,0.001
2,4294967295,23452,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431030.850	,7.82,0.6,40,0,NO,"""1024,768""",FLOAT16,FORMAT_ND,"""1024,768""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,6.135,441731,17.83,11.745,0.109,0.187
2,4294967295,23453,2,LayerNormGrad53/LayerNormXBackpropV3,LayerNormXBackpropV3,dynamic,AI_VECTOR_CORE,1788521819431038.710	,35.0,0.04,40,0,NO,"""1024,768;1024,768;1024,1;1024,1;768""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1024,768;1024,768""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,31.077,2237559,29.121,23.065,0.161,0.08
2,4294967295,23454,2,LayerNormGrad53/LayerNormBetaGammaBackpropV2_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1788521819431073.730	,12.3,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,8.092,582615,0.018,0.083,0.078,0.002
2,4294967295,23455,2,LayerNormGrad53/LayerNormBetaGammaBackpropV2,LayerNormBetaGammaBackpropV2,dynamic,AI_VECTOR_CORE,1788521819431086.050	,18.24,0.02,40,0,NO,"""1024,768;1024,768""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""768;768""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,15.432,1111093,10.767,21.316,0.238,0.012
2,4294967295,23456,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431104.310	,6.32,0.02,40,0,NO,"""1024,768""",FLOAT,FORMAT_ND,"""1024,768""",FLOAT16,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,4.655,335144,13.626,19.663,0.26,0.125
2,4294967295,23457,2,aclnnMm_MatMulCommon_MatMulV2,MatMulV2,dynamic,MIX_AIC,1788521819431111.570	,528.7,0.94,20,40,NO,"""1024,50257;1024,768""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""50257,768""",FLOAT16,FORMAT_ND,0,499.457,17980439,192.885,20.115,1.238,0.375,100.422,7230388,23.947,35.859,0.388,0.375
2,4294967295,23458,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431641.170	,67.76,0.9,40,0,NO,"""50257,768""",FLOAT16,FORMAT_ND,"""50257,768""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,61.535,4430492,87.868,58.023,0.463,0.913
2,4294967295,23459,2,DropOutDoMask12,DropOutDoMask,dynamic,AI_VECTOR_CORE,1788521819431708.950	,12.54,0.02,40,0,NO,"""1024,768;98304;""",FLOAT16;UINT8;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1024,768""",FLOAT16,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,9.454,680694,7.999,8.062,0.087,0.062
2,4294967295,23460,2,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1788521819431721.510	,1.72,0.02,1,0,NO,""";1""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,"""1""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.139,2050,0.209,0.314,0.079,0.007
2,4294967295,23461,2,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,ReduceSum,dynamic,MIX_AIV,1788521819431724.450	,10.34,1.22,24,0,NO,"""1024,768;1""",FLOAT16;INT64,FORMAT_ND;FORMAT_ND,"""768""",FLOAT16,FORMAT_ND,0,0.0,0,0.0,0.0,0.0,0.0,8.024,346623,15.333,22.976,1.012,0.013
2,4294967295,23462,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431735.550	,1.5,0.76,1,0,NO,"""768""",FLOAT16,FORMAT_ND,"""768""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,1.011,1820,4.244,2.83,0.066,0.044
2,4294967295,23463,2,aclnnMm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1788521819431737.070	,41.92,0.02,20,0,NO,"""1024,3072;1024,768""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""3072,768""",FLOAT16,FORMAT_ND,N/A,38.253,1377110,159.556,20.742,1.405,0.313,0.0,0,0.0,0.0,0.0,0.0
2,4294967295,23464,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431779.010	,8.64,0.02,40,0,NO,"""3072,768""",FLOAT16,FORMAT_ND,"""3072,768""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,6.649,478763,48.929,32.001,0.263,0.516
