item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322687780070,3322687780071,3322687780071,3322687782742,3322687789449,3322687789796,3322687789796,1,2671,347,9725
1,1,1,3322687780071,3322687780071,3322687780071,3322687791926,3322687798587,3322687798930,3322687798930,0,11855,343,18859
2,2,1,3322687780071,3322687780071,3322687780071,3322687801051,3322687807758,3322687808105,3322687808105,0,20980,347,28034
3,3,1,3322687780071,3322687780071,3322687780071,3322687810281,3322687816905,3322687817245,3322687817245,0,30210,340,37174
4,4,1,3322687780247,3322687780247,3322687780247,3322687819405,3322687826012,3322687826356,3322687826356,0,39158,344,46109
5,5,1,3322687780247,3322687780247,3322687780247,3322687828503,3322687835164,3322687835507,3322687835507,0,48256,343,55260
6,6,1,3322687780247,3322687780247,3322687780247,3322687837644,3322687844288,3322687844636,3322687844637,0,57397,348,64389
7,7,1,3322687780247,3322687780248,3322687780248,3322687846776,3322687853365,3322687853708,3322687853708,1,66528,343,73460
8,8,1,3322687780419,3322687780419,3322687780419,3322687855874,3322687862570,3322687862915,3322687862915,0,75455,345,82496
9,9,1,3322687780419,3322687780419,3322687780419,3322687865081,3322687871755,3322687872099,3322687872100,0,84662,344,91680
10,10,1,3322687780419,3322687780419,3322687780419,3322687874218,3322687880901,3322687881243,3322687881244,0,93799,342,100824
11,11,1,3322687780419,3322687780419,3322687780419,3322687883386,3322687890070,3322687890417,3322687890418,0,102967,347,109998
12,12,1,3322687780589,3322687780589,3322687780589,3322687892579,3322687899277,3322687899621,3322687899621,0,111990,344,119032
13,13,1,3322687780589,3322687780589,3322687780589,3322687901793,3322687908386,3322687908730,3322687908731,0,121204,344,128141
14,14,1,3322687780589,3322687780589,3322687780589,3322687910890,3322687917481,3322687917822,3322687917823,0,130301,341,137233
15,15,1,3322687780589,3322687780589,3322687780589,3322687919994,3322687926690,3322687926991,3322687926992,0,139405,301,146402
16,16,1,3322687780758,3322687780758,3322687780758,3322687929113,3322687935702,3322687936051,3322687936052,0,148355,349,155293
17,17,1,3322687780758,3322687780758,3322687780758,3322687938204,3322687944857,3322687945198,3322687945198,0,157446,341,164440
18,18,1,3322687780758,3322687780758,3322687780758,3322687947356,3322687953993,3322687954339,3322687954339,0,166598,346,173581
19,19,1,3322687780758,3322687780759,3322687780759,3322687956520,3322687963218,3322687963562,3322687963563,1,175761,344,182803
20,20,1,3322687780928,3322687780928,3322687780928,3322687965712,3322687972342,3322687972688,3322687972689,0,184784,346,191760
21,21,1,3322687780928,3322687780928,3322687780928,3322687974860,3322687981556,3322687981900,3322687981900,0,193932,344,200972
22,22,1,3322687780928,3322687780928,3322687780928,3322687984074,3322687990778,3322687991122,3322687991122,0,203146,344,210194
23,23,1,3322687780928,3322687780928,3322687780928,3322687993308,3322687999941,3322688000287,3322688000287,0,212380,346,219359
24,24,1,3322687781098,3322687781098,3322687781098,3322688002451,3322688009129,3322688009477,3322688009478,0,221353,348,228379
25,25,1,3322687781098,3322687781098,3322687781098,3322688011640,3322688018326,3322688018673,3322688018673,0,230542,347,237575
26,26,1,3322687781098,3322687781098,3322687781098,3322688020848,3322688027470,3322688027818,3322688027818,0,239750,348,246720
27,27,1,3322687781098,3322687781098,3322687781098,3322688030009,3322688036647,3322688036986,3322688036986,0,248911,339,255888
28,28,1,3322687781268,3322687781268,3322687781268,3322688039151,3322688045841,3322688046185,3322688046185,0,257883,344,264917
29,29,1,3322687781268,3322687781268,3322687781268,3322688048354,3322688055004,3322688055348,3322688055348,0,267086,344,274080
30,30,1,3322687781268,3322687781268,3322687781268,3322688057498,3322688064147,3322688064495,3322688064495,0,276230,348,283227
31,31,1,3322687781268,3322687781268,3322687781268,3322688066674,3322688073374,3322688073690,3322688073690,0,285406,316,292422
32,0,1,3322688073850,3322688073851,3322688073851,3322688076524,3322688083183,3322688083472,3322688083472,1,2673,289,9621
33,1,1,3322688073851,3322688073851,3322688073851,3322688083184,3322688083312,3322688083472,3322688083473,0,9333,160,9621
