item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3226960203387,3226960203388,3226960203388,3226960203758,3226960303827,3226960303993,3226960303993,1,370,166,100605
0,1,2,3226960304263,3226960304263,3226960304263,3226960304448,3226960404510,3226960404677,3226960404678,0,185,167,100414
0,0,3,3226960404880,3226960404880,3226960404880,3226960405072,3226960505134,3226960505298,3226960505298,0,192,164,100418
0,1,4,3226960505492,3226960505492,3226960505492,3226960505682,3226960605745,3226960605913,3226960605914,0,190,168,100421
0,0,5,3226960606109,3226960606110,3226960606110,3226960606302,3226960706365,3226960706532,3226960706532,1,192,167,100422
0,1,6,3226960706729,3226960706729,3226960706729,3226960706921,3226960806983,3226960807148,3226960807149,0,192,165,100419
0,0,7,3226960807344,3226960807344,3226960807344,3226960807533,3226960907595,3226960907760,3226960907760,0,189,165,100416
0,1,8,3226960907955,3226960907955,3226960907955,3226960908146,3226961008209,3226961008373,3226961008373,0,191,164,100418
0,0,9,3226961008568,3226961008568,3226961008568,3226961008757,3226961108819,3226961108984,3226961108984,0,189,165,100416
0,1,10,3226961109178,3226961109178,3226961109178,3226961109369,3226961209431,3226961209597,3226961209597,0,191,166,100419
0,0,11,3226961209772,3226961209772,3226961209772,3226961209970,3226961310033,3226961310194,3226961310194,0,198,161,100422
0,1,12,3226961310385,3226961310385,3226961310385,3226961310571,3226961410633,3226961410798,3226961410798,0,186,165,100413
0,0,13,3226961410994,3226961410994,3226961410994,3226961411185,3226961511247,3226961511412,3226961511413,0,191,165,100418
0,1,14,3226961511626,3226961511627,3226961511627,3226961511818,3226961611882,3226961612049,3226961612049,1,191,167,100422
0,0,15,3226961612246,3226961612246,3226961612246,3226961612437,3226961712500,3226961712669,3226961712670,0,191,169,100423
0,1,16,3226961712866,3226961712867,3226961712867,3226961713058,3226961813120,3226961813283,3226961813284,1,191,163,100416
