item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3322569894911,3322569896515,3322569923917,3322569924527,3322569924540
1,2,3322569895090,3322569897373,3322569951893,3322569952444,3322569952453
2,3,3322569895265,3322569897804,3322569979591,3322569980144,3322569980152
3,0,3322569895438,3322569898232,3322570007399,3322570007944,3322570007952
4,1,3322570008131,3322570009578,3322570036432,3322570036979,3322570036988
5,2,3322570008306,3322570010437,3322570063980,3322570064525,3322570064532
6,3,3322570008480,3322570010868,3322570091521,3322570092060,3322570092068
7,0,3322570008654,3322570011297,3322570119111,3322570119649,3322570119657
8,1,3322570119818,3322570119976,3322570119985,3322570120345,3322570120350
