item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320792380054,3320792383617,3320792454206,3320792455331,3320792455342
1,2,3320792380284,3320792454693,3320792526371,3320792527489,3320792527499
2,3,3320792380514,3320792454935,3320792598673,3320792599695,3320792599704
3,4,3320792380691,3320792454944,3320792670992,3320792672015,3320792672024
4,5,3320792383456,3320792526602,3320792742697,3320792743713,3320792743723
5,7,3320792454531,3320792526999,3320792814509,3320792815531,3320792815540
6,0,3320792454772,3320792527004,3320792886759,3320792887803,3320792887812
7,6,3320792455008,3320792598903,3320792958659,3320792959808,3320792959816
8,1,3320792526411,3320792598898,3320792959832,3320792960004,3320792960008
