item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,0,3320799497686,3320799498306,0,0,3320799502759
1,0,3320799502766,3320799503232,0,0,3320799507707
2,0,3320799507713,3320799508335,0,0,3320799512742
3,0,3320799512748,3320799513368,0,0,3320799517725
4,0,3320799517731,3320799518196,0,0,3320799522596
5,0,3320799522602,3320799523373,0,0,3320799527788
6,0,3320799527794,3320799528413,0,0,3320799532803
7,0,3320799532809,3320799533278,0,0,3320799537666
8,0,3320799537668,3320799537825,0,0,3320799537831
