item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,0,3322537326369,3322537327000,3322537333692,3322537334099,3322537334109
1,0,3322537334115,3322537334591,3322537341292,3322537341676,3322537341684
2,0,3322537341690,3322537342320,3322537348997,3322537349375,3322537349383
3,0,3322537349389,3322537350018,3322537356658,3322537357035,3322537357043
4,0,3322537357207,3322537357826,3322537364426,3322537364816,3322537364823
5,0,3322537364830,3322537365460,3322537372128,3322537372505,3322537372512
6,0,3322537372518,3322537373108,3322537379800,3322537380136,3322537380143
7,0,3322537380149,3322537380622,3322537387306,3322537387682,3322537387689
8,0,3322537387849,3322537388006,3322537388015,3322537388355,3322537388361
