item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,0,3320759446938,3320759447565,3320759451953,3320759452147,3320759452155
1,0,3320759452161,3320759452636,3320759456969,3320759457145,3320759457151
2,0,3320759457156,3320759457940,3320759462237,3320759462410,3320759462415
3,0,3320759462420,3320759463047,3320759467396,3320759467536,3320759467541
4,0,3320759467546,3320759468176,3320759472516,3320759472693,3320759472698
5,0,3320759472704,3320759473330,3320759477645,3320759477817,3320759477823
6,0,3320759477828,3320759478454,3320759482791,3320759482965,3320759482970
7,0,3320759482975,3320759483447,3320759487798,3320759487972,3320759487977
8,0,3320759487979,3320759488137,3320759488147,3320759488316,3320759488320
