item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322409714988,3322409714989,3322409714989,3322409756819,3322409865813,3322409869250,3322409869250,1,41830,3437,154261
1,1,1,3322409714989,3322409714989,3322409714989,3322409907637,3322410016451,3322410019944,3322410019944,0,192648,3493,304955
2,2,1,3322409714989,3322409714989,3322409714989,3322410058017,3322410166632,3322410169972,3322410169972,0,343028,3340,454983
3,3,1,3322409714989,3322409714989,3322409714989,3322410208317,3322410317242,3322410320719,3322410320719,0,493328,3477,605730
4,4,1,3322409715167,3322409715167,3322409715167,3322410358866,3322410467679,3322410471127,3322410471127,0,643699,3448,755960
5,5,1,3322409715167,3322409715167,3322409715167,3322410509336,3322410617912,3322410621224,3322410621224,0,794169,3312,906057
6,6,1,3322409715167,3322409715167,3322409715167,3322410659761,3322410768827,3322410772113,3322410772113,0,944594,3286,1056946
7,7,1,3322409715167,3322409715168,3322409715168,3322410810268,3322410919090,3322410922454,3322410922454,1,1095100,3364,1207286
8,0,1,3322410922611,3322410922611,3322410922611,3322410964259,3322411073157,3322411076509,3322411076509,0,41648,3352,153898
9,1,1,3322410922612,3322410922612,3322410922612,3322411073157,3322411073325,3322411076509,3322411076509,0,150545,3184,153897
