item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3226820150772,3226820150773,3226820150773,3226820151146,3226820251217,3226820251382,3226820251383,1,373,165,100609
0,1,2,3226820251651,3226820251651,3226820251651,3226820251845,3226820351909,3226820352074,3226820352075,0,194,165,100423
0,0,3,3226820352231,3226820352231,3226820352231,3226820352427,3226820452492,3226820452657,3226820452658,0,196,165,100426
0,1,4,3226820452852,3226820452853,3226820452853,3226820453042,3226820553106,3226820553271,3226820553271,1,189,165,100418
0,0,4,3226820553467,3226820553467,3226820553467,3226820553663,3226820653727,3226820653892,3226820653893,0,196,165,100425
0,1,5,3226820654086,3226820654086,3226820654086,3226820654276,3226820754343,3226820754508,3226820754508,0,190,165,100422
0,0,6,3226820754702,3226820754702,3226820754702,3226820754892,3226820854954,3226820855118,3226820855118,0,190,164,100416
0,1,7,3226820855309,3226820855310,3226820855310,3226820855497,3226820955560,3226820955728,3226820955728,1,187,168,100418
0,0,8,3226820955925,3226820955925,3226820955925,3226820956117,3226821056179,3226821056344,3226821056345,0,192,165,100419
0,1,9,3226821056538,3226821056539,3226821056539,3226821056729,3226821156792,3226821156957,3226821156957,1,190,165,100418
0,0,10,3226821157151,3226821157151,3226821157151,3226821157341,3226821257403,3226821257568,3226821257568,0,190,165,100417
0,1,11,3226821257759,3226821257760,3226821257760,3226821257949,3226821358012,3226821358179,3226821358179,1,189,167,100419
0,0,12,3226821358373,3226821358373,3226821358373,3226821358563,3226821458627,3226821458793,3226821458793,0,190,166,100420
0,1,13,3226821459005,3226821459006,3226821459006,3226821459197,3226821559259,3226821559423,3226821559423,1,191,164,100417
0,0,14,3226821559615,3226821559615,3226821559615,3226821559803,3226821659865,3226821660003,3226821660003,0,188,138,100388
0,1,15,3226821660199,3226821660200,3226821660200,3226821660390,3226821760453,3226821760619,3226821760619,1,190,166,100419
0,0,16,3226821760811,3226821760812,3226821760812,3226821761003,3226821861065,3226821861228,3226821861229,1,191,163,100416
