item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322352574204,3322352574205,3322352574205,3322352576903,3322352583589,3322352583933,3322352583933,1,2698,344,9728
1,1,1,3322352574205,3322352574205,3322352574205,3322352586063,3322352592711,3322352593046,3322352593047,0,11858,335,18841
2,2,1,3322352574205,3322352574205,3322352574205,3322352595208,3322352601874,3322352602215,3322352602215,0,21003,341,28010
3,3,1,3322352574205,3322352574205,3322352574205,3322352604341,3322352610995,3322352611332,3322352611332,0,30136,337,37127
4,4,1,3322352574387,3322352574387,3322352574387,3322352613450,3322352620057,3322352620397,3322352620397,0,39063,340,46010
5,5,1,3322352574387,3322352574387,3322352574387,3322352622583,3322352629249,3322352629594,3322352629594,0,48196,345,55207
6,6,1,3322352574387,3322352574387,3322352574387,3322352631704,3322352638334,3322352638675,3322352638675,0,57317,341,64288
7,7,1,3322352574388,3322352574388,3322352574388,3322352640851,3322352647731,3322352648045,3322352648045,0,66463,314,73657
8,0,1,3322352648201,3322352648201,3322352648201,3322352650850,3322352657524,3322352657849,3322352657849,0,2649,325,9648
9,1,1,3322352648201,3322352648201,3322352648201,3322352657524,3322352657692,3322352657849,3322352657849,0,9323,157,9648
