item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320774647868,3320774649311,3320774666902,3320774667289,3320774667299
1,2,3320774648044,3320774667122,3320774684991,3320774685372,3320774685380
2,3,3320774648219,3320774667124,3320774702904,3320774703284,3320774703290
3,0,3320774648393,3320774667125,3320774720983,3320774721360,3320774721367
4,1,3320774685037,3320774703122,3320774739445,3320774739822,3320774739827
5,2,3320774702948,3320774721199,3320774757369,3320774757716,3320774757722
6,3,3320774721025,3320774739659,3320774775452,3320774775805,3320774775810
7,0,3320774739482,3320774757556,3320774793320,3320774793661,3320774793667
8,1,3320774757387,3320774757556,3320774793678,3320774793846,3320774793850
