item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322591974289,3322591974290,3322591974290,3322591975417,3322592005475,3322592006504,3322592006504,1,1127,1029,32214
1,1,1,3322591974617,3322591974618,3322591974618,3322591975428,3322592033232,3322592034262,3322592034262,1,810,1030,59644
2,2,1,3322591974646,3322591974646,3322591974646,3322591975982,3322592061045,3322592062067,3322592062067,0,1336,1022,87421
3,3,1,3322591974658,3322591974658,3322591974658,3322591976530,3322592088856,3322592089870,3322592089870,0,1872,1014,115212
4,4,1,3322591974849,3322591974849,3322591974849,3322591976537,3322592116642,3322592117669,3322592117669,0,1688,1027,142820
5,5,1,3322591974865,3322591974865,3322591974865,3322591976541,3322592144384,3322592145409,3322592145409,0,1676,1025,170544
6,6,1,3322591974879,3322591974879,3322591974879,3322591977145,3322592171974,3322592172987,3322592172988,0,2266,1013,198108
7,7,1,3322591974903,3322591974903,3322591974903,3322591977151,3322592199715,3322592200755,3322592200755,0,2248,1040,225852
8,8,1,3322591975197,3322591975197,3322591975197,3322591977155,3322592227547,3322592228572,3322592228572,0,1958,1025,253375
9,9,1,3322591975216,3322591975216,3322591975216,3322591977704,3322592255330,3322592256335,3322592256335,0,2488,1005,281119
10,10,1,3322591975229,3322591975229,3322591975229,3322591977710,3322592283113,3322592284127,3322592284127,0,2481,1014,308898
11,11,1,3322591975242,3322591975242,3322591975242,3322591977713,3322592310592,3322592311611,3322592311612,0,2471,1019,336369
12,12,1,3322591975759,3322591975759,3322591975759,3322591978262,3322592338307,3322592339309,3322592339309,0,2503,1002,363550
13,13,1,3322591975779,3322591975779,3322591975779,3322591978267,3322592366034,3322592367034,3322592367035,0,2488,1000,391255
14,14,1,3322591975793,3322591975793,3322591975793,3322591978270,3322592393694,3322592394729,3322592394729,0,2477,1035,418936
15,15,1,3322591975806,3322591975806,3322591975806,3322591978830,3322592421368,3322592422390,3322592422390,0,3024,1022,446584
16,16,1,3322591976300,3322591976300,3322591976300,3322591978835,3322592449094,3322592450113,3322592450114,0,2535,1019,473813
17,17,1,3322591976323,3322591976324,3322591976324,3322591979382,3322592476801,3322592477823,3322592477823,1,3058,1022,501499
18,18,1,3322591976338,3322591976338,3322591976338,3322591979387,3322592504623,3322592505648,3322592505649,0,3049,1025,529310
19,19,1,3322591976350,3322591976350,3322591976350,3322591979391,3322592532476,3322592533501,3322592533501,0,3041,1025,557151
20,20,1,3322591976878,3322591976878,3322591976878,3322591979944,3322592560289,3322592561307,3322592561307,0,3066,1018,584429
21,21,1,3322591976899,3322591976899,3322591976899,3322591979949,3322592588129,3322592589185,3322592589185,0,3050,1056,612286
22,22,1,3322591976913,3322591976913,3322591976913,3322591979952,3322592615984,3322592617005,3322592617005,0,3039,1021,640092
23,23,1,3322591976925,3322591976925,3322591976925,3322591980597,3322592644006,3322592645040,3322592645040,0,3672,1034,668115
24,24,1,3322591977478,3322591977478,3322591977478,3322591980602,3322592671772,3322592672803,3322592672804,0,3124,1031,695325
25,25,1,3322591977497,3322591977497,3322591977497,3322591980605,3322592699364,3322592700382,3322592700382,0,3108,1018,722885
26,26,1,3322591977511,3322591977511,3322591977511,3322591981194,3322592727047,3322592728071,3322592728071,0,3683,1024,750560
27,27,1,3322591977523,3322591977523,3322591977523,3322591981199,3322592754647,3322592755665,3322592755665,0,3676,1018,778142
28,28,1,3322591978040,3322591978040,3322591978040,3322591981202,3322592782234,3322592783248,3322592783249,0,3162,1014,805208
29,29,1,3322591978058,3322591978058,3322591978058,3322591981740,3322592809726,3322592810749,3322592810750,0,3682,1023,832691
30,30,1,3322591978072,3322591978072,3322591978072,3322591981744,3322592837444,3322592838464,3322592838464,0,3672,1020,860392
31,31,1,3322591978084,3322591978084,3322591978084,3322591981748,3322592865104,3322592866122,3322592866123,0,3664,1018,888038
32,32,1,3322591978587,3322591978587,3322591978587,3322591982286,3322592892794,3322592893810,3322592893810,0,3699,1016,915223
33,33,1,3322591978609,3322591978609,3322591978609,3322591982290,3322592920266,3322592921287,3322592921287,0,3681,1021,942678
34,34,1,3322591978623,3322591978623,3322591978623,3322591982294,3322592947620,3322592948646,3322592948646,0,3671,1026,970023
35,35,1,3322591978651,3322591978651,3322591978651,3322591982941,3322592975174,3322592976193,3322592976193,0,4290,1019,997542
36,36,1,3322591979160,3322591979160,3322591979160,3322591982945,3322593002510,3322593003529,3322593003529,0,3785,1019,1024369
