item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,9,3320836404493,3320836407965,0,0,3320836480344
1,10,3320836404716,3320836480758,0,0,3320836553277
2,11,3320836404936,3320836553480,0,0,3320836626319
3,12,3320836405109,3320836553489,0,0,3320836699152
4,1,3320836407811,3320836699547,0,0,3320836772273
5,3,3320836480599,3320836699559,0,0,3320836845430
6,4,3320836553302,3320836845613,0,0,3320836918304
7,5,3320836699181,3320836918490,0,0,3320836991019
8,6,3320836699388,3320836918481,0,0,3320836991035
