item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322311112891,3322311112892,3322311112892,3322311114620,3322311226037,3322311229589,3322311229590,1,1728,3552,116697
1,1,1,3322311113200,3322311113200,3322311113200,3322311115245,3322311336704,3322311340321,3322311340321,0,2045,3617,227121
2,2,1,3322311113216,3322311113216,3322311113216,3322311116359,3322311447200,3322311450725,3322311450726,0,3143,3525,337509
3,3,1,3322311113508,3322311113508,3322311113508,3322311116806,3322311557290,3322311560898,3322311560899,0,3298,3608,447390
4,4,1,3322311113701,3322311113701,3322311113701,3322311117719,3322311667979,3322311671596,3322311671597,0,4018,3617,557895
5,5,1,3322311113721,3322311113721,3322311113721,3322311118605,3322311778430,3322311782024,3322311782024,0,4884,3594,668303
6,6,1,3322311113736,3322311113736,3322311113736,3322311119505,3322311888986,3322311892594,3322311892595,0,5769,3608,778858
7,7,1,3322311113750,3322311113750,3322311113750,3322311120387,3322311998945,3322312002578,3322312002579,0,6637,3633,888828
8,8,1,3322311113931,3322311113931,3322311113931,3322311120835,3322312109357,3322312112974,3322312112974,0,6904,3617,999043
9,9,1,3322311113947,3322311113947,3322311113947,3322311121721,3322312218959,3322312222588,3322312222589,0,7774,3629,1108641
10,10,1,3322311113960,3322311113960,3322311113960,3322311122606,3322312329415,3322312333020,3322312333021,0,8646,3605,1219060
11,11,1,3322311113974,3322311113974,3322311113974,3322311123480,3322312438654,3322312442291,3322312442291,0,9506,3637,1328317
12,12,1,3322311114177,3322311114177,3322311114177,3322311124359,3322312548149,3322312551748,3322312551748,0,10182,3599,1437571
13,13,1,3322311114193,3322311114193,3322311114193,3322311124805,3322312657877,3322312661483,3322312661483,0,10612,3606,1547290
14,14,1,3322311114207,3322311114207,3322311114207,3322311125711,3322312767797,3322312771400,3322312771400,0,11504,3603,1657193
15,15,1,3322311114222,3322311114222,3322311114222,3322311126588,3322312876818,3322312880442,3322312880443,0,12366,3624,1766220
16,16,1,3322311114400,3322311114400,3322311114400,3322311127476,3322312986340,3322312989868,3322312989868,0,13076,3528,1875468
17,17,1,3322311114416,3322311114416,3322311114416,3322311128348,3322313095750,3322313099368,3322313099369,0,13932,3618,1984952
18,18,1,3322311114430,3322311114430,3322311114430,3322311128795,3322313204797,3322313208432,3322313208432,0,14365,3635,2094002
19,19,1,3322311114443,3322311114443,3322311114443,3322311129676,3322313314051,3322313317650,3322313317650,0,15233,3599,2203207
20,20,1,3322311114923,3322311114924,3322311114924,3322311130550,3322313423261,3322313426861,3322313426861,1,15626,3600,2311937
21,21,1,3322311115035,3322311115035,3322311115035,3322311131423,3322313532810,3322313536436,3322313536436,0,16388,3626,2421401
22,22,1,3322311115051,3322311115051,3322311115051,3322311132304,3322313642446,3322313646036,3322313646037,0,17253,3590,2530985
23,23,1,3322311115065,3322311115065,3322311115065,3322311132752,3322313752208,3322313755815,3322313755816,0,17687,3607,2640750
24,24,1,3322311115527,3322311115527,3322311115527,3322311133631,3322313861492,3322313865093,3322313865094,0,18104,3601,2749566
25,25,1,3322311115543,3322311115544,3322311115544,3322311134509,3322313970713,3322313974402,3322313974402,1,18965,3689,2858858
26,26,1,3322311115559,3322311115559,3322311115559,3322311134949,3322314098301,3322314101987,3322314101987,0,19390,3686,2986428
27,27,1,3322311115573,3322311115573,3322311115573,3322311135819,3322314226307,3322314229999,3322314229999,0,20246,3692,3114426
28,28,1,3322311116035,3322311116035,3322311116035,3322311136258,3322314354038,3322314357700,3322314357700,0,20223,3662,3241665
29,29,1,3322311116052,3322311116052,3322311116052,3322311136697,3322314481811,3322314485498,3322314485498,0,20645,3687,3369446
30,30,1,3322311116066,3322311116066,3322311116066,3322311137568,3322314609712,3322314613350,3322314613350,0,21502,3638,3497284
31,31,1,3322311116174,3322311116175,3322311116175,3322311138008,3322314737870,3322314741232,3322314741233,1,21833,3362,3625057
32,0,1,3322314741391,3322314741391,3322314741391,3322314742790,3322314852830,3322314856124,3322314856124,0,1399,3294,114733
33,1,1,3322314741489,3322314741490,3322314741490,3322314742800,3322314852994,3322314856124,3322314856124,1,1310,3130,114634
