item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322251567671,3322251567672,3322251567672,3322251568218,3322251575701,3322251576294,3322251576295,1,546,593,8622
1,1,1,3322251567954,3322251567954,3322251567954,3322251568227,3322251582610,3322251583194,3322251583194,0,273,584,15240
2,2,1,3322251567976,3322251567976,3322251567976,3322251568231,3322251589513,3322251590118,3322251590119,0,255,605,22142
3,3,1,3322251568031,3322251568031,3322251568031,3322251568236,3322251596462,3322251597054,3322251597055,0,205,592,29023
4,4,1,3322251568524,3322251568524,3322251568524,3322251568733,3322251603348,3322251603936,3322251603936,0,209,588,35412
5,5,1,3322251568538,3322251568538,3322251568538,3322251568741,3322251610333,3322251610918,3322251610918,0,203,585,42380
6,6,1,3322251568549,3322251568549,3322251568549,3322251568748,3322251617279,3322251617872,3322251617872,0,199,593,49323
7,7,1,3322251568559,3322251568559,3322251568559,3322251569269,3322251624222,3322251624815,3322251624815,0,710,593,56256
8,8,1,3322251569033,3322251569033,3322251569033,3322251569278,3322251631127,3322251631727,3322251631727,0,245,600,62694
9,9,1,3322251569047,3322251569047,3322251569047,3322251569282,3322251638060,3322251638647,3322251638647,0,235,587,69600
10,10,1,3322251569058,3322251569058,3322251569058,3322251569286,3322251644976,3322251645571,3322251645571,0,228,595,76513
11,11,1,3322251569087,3322251569087,3322251569087,3322251569291,3322251651901,3322251652493,3322251652493,0,204,592,83406
12,12,1,3322251569568,3322251569568,3322251569568,3322251569814,3322251659124,3322251659715,3322251659715,0,246,591,90147
13,13,1,3322251569582,3322251569582,3322251569582,3322251569821,3322251666039,3322251666624,3322251666624,0,239,585,97042
14,14,1,3322251569592,3322251569592,3322251569592,3322251569825,3322251672961,3322251673551,3322251673551,0,233,590,103959
15,15,1,3322251569601,3322251569602,3322251569602,3322251569829,3322251679940,3322251680524,3322251680524,1,227,584,110922
16,16,1,3322251570102,3322251570102,3322251570102,3322251570360,3322251686892,3322251687462,3322251687463,0,258,570,117360
17,17,1,3322251570118,3322251570118,3322251570118,3322251570369,3322251693863,3322251694455,3322251694455,0,251,592,124337
18,18,1,3322251570165,3322251570165,3322251570165,3322251570376,3322251700788,3322251701375,3322251701376,0,211,587,131210
19,19,1,3322251570180,3322251570181,3322251570181,3322251570382,3322251707719,3322251708309,3322251708309,1,201,590,138128
20,20,1,3322251570661,3322251570661,3322251570661,3322251570866,3322251714651,3322251715238,3322251715238,0,205,587,144577
21,21,1,3322251570674,3322251570674,3322251570674,3322251570875,3322251721530,3322251722146,3322251722146,0,201,616,151472
22,22,1,3322251570685,3322251570685,3322251570685,3322251570883,3322251728447,3322251729035,3322251729036,0,198,588,158350
23,23,1,3322251570696,3322251570696,3322251570696,3322251571414,3322251735396,3322251735984,3322251735985,0,718,588,165288
24,24,1,3322251571162,3322251571162,3322251571162,3322251571419,3322251742340,3322251742929,3322251742929,0,257,589,171767
25,25,1,3322251571176,3322251571176,3322251571176,3322251571423,3322251749300,3322251749891,3322251749891,0,247,591,178715
26,26,1,3322251571219,3322251571219,3322251571219,3322251571428,3322251756214,3322251756806,3322251756806,0,209,592,185587
27,27,1,3322251571235,3322251571235,3322251571235,3322251571432,3322251763151,3322251763738,3322251763738,0,197,587,192503
28,28,1,3322251571710,3322251571710,3322251571710,3322251571916,3322251770048,3322251770620,3322251770621,0,206,572,198910
29,29,1,3322251571723,3322251571724,3322251571724,3322251571925,3322251776983,3322251777565,3322251777566,1,201,582,205841
30,30,1,3322251571734,3322251571734,3322251571734,3322251571933,3322251783887,3322251784474,3322251784474,0,199,587,212740
31,31,1,3322251571744,3322251571744,3322251571744,3322251572375,3322251790821,3322251791135,3322251791135,0,631,314,219391
32,0,1,3322251791291,3322251791292,3322251791292,3322251791562,3322251798330,3322251798648,3322251798648,1,270,318,7356
33,1,1,3322251791354,3322251791354,3322251791354,3322251791571,3322251798492,3322251798648,3322251798648,0,217,156,7294
