Device_id,event,ddr(KB),hbm(KB),memory(KB),timestamp(us)
2,APP,0.0,4064832.0,4064832.0,1788521718958762.670	
2,APP,0.0,4064832.0,4064832.0,1788521719058763.670	
2,APP,0.0,4064832.0,4064832.0,1788521719158762.670	
2,APP,0.0,4064832.0,4064832.0,1788521719258762.670	
2,APP,0.0,4064832.0,4064832.0,1788521719358762.670	
2,APP,0.0,4064832.0,4064832.0,1788521719458763.670	
2,APP,0.0,4064832.0,4064832.0,1788521719558761.670	
2,APP,0.0,4064832.0,4064832.0,1788521719658778.670	
2,APP,0.0,4064832.0,4064832.0,1788521719758763.670	
2,APP,0.0,4064832.0,4064832.0,1788521719858765.670	
2,APP,0.0,4064832.0,4064832.0,1788521719958843.670	
2,APP,0.0,4064832.0,4064832.0,1788521720058762.670	
2,APP,0.0,4064832.0,4064832.0,1788521720158762.670	
2,APP,0.0,4064832.0,4064832.0,1788521720258762.670	
2,APP,0.0,4064832.0,4064832.0,1788521720358762.670	
2,APP,0.0,4064832.0,4064832.0,1788521720458763.670	
2,APP,0.0,4064832.0,4064832.0,1788521720498627.670	
2,Device,0.0,4334104.0,4334104.0,1788521715558989.670	
2,Device,0.0,4341460.0,4341460.0,1788521715658987.670	
2,Device,0.0,4341460.0,4341460.0,1788521715758963.670	
2,Device,0.0,4341460.0,4341460.0,1788521715858956.670	
2,Device,0.0,4341460.0,4341460.0,1788521715958951.670	
2,Device,0.0,4341460.0,4341460.0,1788521716058955.670	
2,Device,0.0,4341460.0,4341460.0,1788521716158951.670	
2,Device,0.0,4341460.0,4341460.0,1788521716258949.670	
2,Device,0.0,4341460.0,4341460.0,1788521716358952.670	
2,Device,0.0,4341460.0,4341460.0,1788521716458953.670	
2,Device,0.0,4341460.0,4341460.0,1788521716558948.670	
2,Device,0.0,4341460.0,4341460.0,1788521716658953.670	
2,Device,0.0,4341460.0,4341460.0,1788521716758949.670	
2,Device,0.0,4341460.0,4341460.0,1788521716858948.670	
2,Device,0.0,4341460.0,4341460.0,1788521716958953.670	
2,Device,0.0,4341460.0,4341460.0,1788521717058950.670	
2,Device,0.0,4341460.0,4341460.0,1788521717158949.670	
2,Device,0.0,4341460.0,4341460.0,1788521717258953.670	
2,Device,0.0,4341460.0,4341460.0,1788521717358950.670	
2,Device,0.0,4341460.0,4341460.0,1788521717458953.670	
2,Device,0.0,4341460.0,4341460.0,1788521717558955.670	
2,Device,0.0,4341460.0,4341460.0,1788521717658953.670	
2,Device,0.0,4341460.0,4341460.0,1788521717758952.670	
2,Device,0.0,4341460.0,4341460.0,1788521717858957.670	
2,Device,0.0,4341460.0,4341460.0,1788521717958949.670	
2,Device,0.0,4341460.0,4341460.0,1788521718058957.670	
2,Device,0.0,4341460.0,4341460.0,1788521718158953.670	
2,Device,0.0,4341460.0,4341460.0,1788521718258956.670	
2,Device,0.0,4342216.0,4342216.0,1788521718359022.670	
2,Device,0.0,4342216.0,4342216.0,1788521718458974.670	
2,Device,0.0,4342216.0,4342216.0,1788521718558971.670	
2,Device,0.0,4342216.0,4342216.0,1788521718658966.670	
2,Device,0.0,4342216.0,4342216.0,1788521718758955.670	
2,Device,0.0,4342216.0,4342216.0,1788521718858956.670	
2,Device,0.0,4342216.0,4342216.0,1788521718958984.670	
2,Device,0.0,4342216.0,4342216.0,1788521719058966.670	
2,Device,0.0,4342216.0,4342216.0,1788521719158955.670	
2,Device,0.0,4342216.0,4342216.0,1788521719259050.670	
2,Device,0.0,4342216.0,4342216.0,1788521719358955.670	
2,Device,0.0,4342216.0,4342216.0,1788521719459029.670	
2,Device,0.0,4342216.0,4342216.0,1788521719559056.670	
2,Device,0.0,4342216.0,4342216.0,1788521719658998.670	
2,Device,0.0,4342216.0,4342216.0,1788521719758975.670	
2,Device,0.0,4342216.0,4342216.0,1788521719859076.670	
2,Device,0.0,4342216.0,4342216.0,1788521719958962.670	
2,Device,0.0,4342216.0,4342216.0,1788521720058955.670	
2,Device,0.0,4342216.0,4342216.0,1788521720158953.670	
2,Device,0.0,4342216.0,4342216.0,1788521720258952.670	
2,Device,0.0,4342216.0,4342216.0,1788521720358952.670	
2,Device,0.0,4341988.0,4341988.0,1788521720458953.670	
2,Device,0.0,4338892.0,4338892.0,1788521720510487.670	
