item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,9,3320796407553,3320796412872,3320796483598,3320796484733,3320796484745
1,10,3320796407783,3320796483845,3320796555609,3320796556827,3320796556837
2,11,3320796408008,3320796484101,3320796627662,3320796628821,3320796628829
3,12,3320796408183,3320796484343,3320796699514,3320796700641,3320796700649
4,3,3320796411248,3320796555836,3320796771853,3320796773005,3320796773012
5,2,3320796483931,3320796556026,3320796844204,3320796845225,3320796845233
6,4,3320796484170,3320796556205,3320796916368,3320796917380,3320796917389
7,5,3320796484408,3320796556368,3320796988389,3320796989419,3320796989428
8,6,3320796484573,3320796556366,3320796989444,3320796989616,3320796989621
