# started on Thu Sep 10 01:06:05 2026

54680.84,msec,task-clock,54680841270,100.00,0.928,CPUs utilized
584209,,context-switches,54680841270,100.00,0.011,M/sec
17,,cpu-migrations,54680841270,100.00,0.000,K/sec
314319,,page-faults,54680841270,100.00,0.006,M/sec
142060932379,,cycles,54695292460,100.00,2.598,GHz
73996865061,,instructions,54695292460,100.00,0.52,insn per cycle
<not supported>,,branches,0,100.00,,
32984715,,branch-misses,54695292460,100.00,,
