item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3322767280795,3322767280796,3322767280796,3322767322855,3322767432375,3322767435992,3322767435992,1,42059,3617,155196
1,1,1,3322767280796,3322767280796,3322767280796,3322767474561,3322767582992,3322767586510,3322767586510,0,193765,3518,305714
2,2,1,3322767280796,3322767280796,3322767280796,3322767625160,3322767734827,3322767738306,3322767738307,0,344364,3479,457510
3,3,1,3322767280797,3322767280797,3322767280797,3322767776598,3322767885402,3322767888918,3322767888918,0,495801,3516,608121
4,4,1,3322767280974,3322767280974,3322767280974,3322767927445,3322768036405,3322768039908,3322768039908,0,646471,3503,758934
5,5,1,3322767280974,3322767280974,3322767280974,3322768078287,3322768187433,3322768190763,3322768190763,0,797313,3330,909789
6,6,1,3322767280974,3322767280974,3322767280974,3322768229268,3322768338214,3322768341695,3322768341695,0,948294,3481,1060721
7,7,1,3322767280974,3322767280975,3322767280975,3322768380160,3322768488811,3322768492115,3322768492116,1,1099185,3304,1211140
8,8,1,3322767281147,3322767281147,3322767281147,3322768530752,3322768639351,3322768642742,3322768642742,0,1249605,3391,1361595
9,9,1,3322767281147,3322767281147,3322767281147,3322768681272,3322768790479,3322768793814,3322768793815,0,1400125,3335,1512667
10,10,1,3322767281147,3322767281147,3322767281147,3322768832352,3322768941396,3322768944765,3322768944765,0,1551205,3369,1663618
11,11,1,3322767281147,3322767281148,3322767281148,3322768984051,3322769092935,3322769096262,3322769096263,1,1702903,3327,1815114
12,12,1,3322767281319,3322767281319,3322767281319,3322769135540,3322769244829,3322769248205,3322769248206,0,1854221,3376,1966886
13,13,1,3322767281319,3322767281319,3322767281319,3322769287488,3322769396369,3322769399746,3322769399746,0,2006169,3377,2118427
14,14,1,3322767281319,3322767281319,3322767281319,3322769439010,3322769548114,3322769551458,3322769551458,0,2157691,3344,2270139
15,15,1,3322767281319,3322767281319,3322767281319,3322769590778,3322769699913,3322769703291,3322769703291,0,2309459,3378,2421972
16,16,1,3322767281490,3322767281490,3322767281490,3322769742672,3322769851925,3322769855300,3322769855300,0,2461182,3375,2573810
17,17,1,3322767281490,3322767281490,3322767281490,3322769894612,3322770003559,3322770006929,3322770006929,0,2613122,3370,2725439
18,18,1,3322767281490,3322767281490,3322767281490,3322770046040,3322770154981,3322770158344,3322770158344,0,2764550,3363,2876854
19,19,1,3322767281490,3322767281490,3322767281490,3322770197625,3322770306435,3322770309817,3322770309817,0,2916135,3382,3028327
20,20,1,3322767281655,3322767281655,3322767281655,3322770349120,3322770458126,3322770461663,3322770461664,0,3067465,3537,3180008
21,21,1,3322767281655,3322767281655,3322767281655,3322770500787,3322770610049,3322770613614,3322770613614,0,3219132,3565,3331959
22,22,1,3322767281655,3322767281655,3322767281655,3322770652686,3322770761793,3322770765340,3322770765341,0,3371031,3547,3483685
23,23,1,3322767281655,3322767281655,3322767281655,3322770804386,3322770912907,3322770916410,3322770916411,0,3522731,3503,3634755
24,24,1,3322767281829,3322767281829,3322767281829,3322770955592,3322771064990,3322771068388,3322771068388,0,3673763,3398,3786559
25,25,1,3322767281829,3322767281830,3322767281830,3322771107627,3322771216622,3322771219908,3322771219909,1,3825797,3286,3938078
26,26,1,3322767281830,3322767281830,3322767281830,3322771260981,3322771385096,3322771388424,3322771388424,0,3979151,3328,4106594
27,27,1,3322767281830,3322767281830,3322767281830,3322771429516,3322771552685,3322771556044,3322771556044,0,4147686,3359,4274214
28,28,1,3322767281998,3322767281998,3322767281998,3322771597173,3322771720222,3322771723557,3322771723557,0,4315175,3335,4441559
29,29,1,3322767281998,3322767281998,3322767281998,3322771764747,3322771887210,3322771890551,3322771890551,0,4482749,3341,4608553
30,30,1,3322767281998,3322767281999,3322767281999,3322771931644,3322772054322,3322772057659,3322772057660,1,4649645,3337,4775660
31,31,1,3322767281999,3322767281999,3322767281999,3322772098778,3322772221670,3322772225050,3322772225050,0,4816779,3380,4943051
32,0,1,3322772225207,3322772225208,3322772225208,3322772267397,3322772376705,3322772380062,3322772380062,1,42189,3357,154854
33,1,1,3322772225208,3322772225208,3322772225208,3322772376706,3322772376868,3322772380063,3322772380063,0,151498,3195,154855
