item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3299455233256,3299455233256,3299455233256,3299455233257,3299455233419,3299455233578,3299455233578,0,1,159,322
0,0,1,3299455356280,3299455356281,3299455356281,3299455356282,3299455356442,3299455356599,3299455356600,1,1,157,318
0,0,1,3299456035109,3299456035110,3299456035110,3299456035111,3299456035271,3299456035428,3299456035428,1,1,157,318
0,0,1,3299456154887,3299456154888,3299456154888,3299456154889,3299456155050,3299456155207,3299456155208,1,1,157,319
0,0,1,3299456274222,3299456274223,3299456274223,3299456274223,3299456274383,3299456274540,3299456274540,1,0,157,317
0,0,1,3299456398270,3299456398271,3299456398271,3299456398271,3299456398431,3299456398589,3299456398589,1,0,158,318
0,0,1,3299456522317,3299456522318,3299456522318,3299456522318,3299456522478,3299456522636,3299456522636,1,0,158,318
0,0,1,3299456641351,3299456641351,3299456641351,3299456641352,3299456641511,3299456641668,3299456641668,0,1,157,317
0,0,1,3299456761479,3299456761480,3299456761480,3299456761480,3299456761641,3299456761799,3299456761799,1,0,158,319
0,0,1,3299456880530,3299456880531,3299456880531,3299456880531,3299456880691,3299456880848,3299456880848,1,0,157,317
0,0,1,3299456999882,3299456999882,3299456999882,3299456999883,3299457000043,3299457000203,3299457000203,0,1,160,321
0,0,1,3299457121104,3299457121105,3299457121105,3299457121105,3299457121266,3299457121423,3299457121423,1,0,157,318
0,0,1,3299457244834,3299457244834,3299457244834,3299457244835,3299457244995,3299457245153,3299457245153,0,1,158,319
0,0,1,3299457367524,3299457367525,3299457367525,3299457367525,3299457367686,3299457367843,3299457367843,1,0,157,318
0,0,1,3299457486820,3299457486820,3299457486820,3299457486821,3299457486982,3299457487138,3299457487139,0,1,156,318
0,0,1,3299457605920,3299457605921,3299457605921,3299457605921,3299457606081,3299457606238,3299457606238,1,0,157,317
0,0,1,3299457727835,3299457727835,3299457727835,3299457727836,3299457727996,3299457728156,3299457728156,0,1,160,321
0,0,1,3299457847346,3299457847347,3299457847347,3299457847348,3299457847508,3299457847664,3299457847665,1,1,156,317
0,0,1,3299458530719,3299458530720,3299458530720,3299458530721,3299458530880,3299458531037,3299458531037,1,1,157,317
0,0,1,3299458654306,3299458654306,3299458654306,3299458654307,3299458654467,3299458654625,3299458654625,0,1,158,319
0,0,1,3299458777114,3299458777115,3299458777115,3299458777115,3299458777275,3299458777432,3299458777432,1,0,157,317
0,0,1,3299458896260,3299458896260,3299458896260,3299458896261,3299458896421,3299458896578,3299458896578,0,1,157,318
0,0,1,3299459016322,3299459016322,3299459016322,3299459016323,3299459016483,3299459016640,3299459016640,0,1,157,318
0,0,1,3299459135862,3299459135863,3299459135863,3299459135863,3299459136024,3299459136187,3299459136187,1,0,163,324
0,0,1,3299459258807,3299459258808,3299459258808,3299459258809,3299459258968,3299459259126,3299459259126,1,1,158,318
0,0,1,3299459383655,3299459383656,3299459383656,3299459383657,3299459383817,3299459383974,3299459383974,1,1,157,318
0,0,1,3299459505243,3299459505244,3299459505244,3299459505245,3299459505405,3299459505562,3299459505562,1,1,157,318
0,0,1,3299459625930,3299459625930,3299459625930,3299459625931,3299459626092,3299459626250,3299459626250,0,1,158,320
0,0,1,3299459746348,3299459746348,3299459746348,3299459746349,3299459746509,3299459746666,3299459746666,0,1,157,318
0,0,1,3299459866309,3299459866310,3299459866310,3299459866311,3299459866472,3299459866629,3299459866629,1,1,157,319
0,0,1,3299459986732,3299459986732,3299459986732,3299459986733,3299459986892,3299459987049,3299459987049,0,1,157,317
0,0,1,3299460110815,3299460110815,3299460110815,3299460110816,3299460110976,3299460111133,3299460111133,0,1,157,318
0,0,1,3299460236023,3299460236023,3299460236023,3299460236024,3299460236193,3299460236352,3299460236352,0,1,159,329
0,0,1,3299460356326,3299460356327,3299460356327,3299460356328,3299460356488,3299460356646,3299460356647,1,1,158,319
