item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320777625125,3320777626655,3320777644314,3320777644720,3320777644731
1,2,3320777625301,3320777644538,3320777662351,3320777662714,3320777662722
2,3,3320777625475,3320777644541,3320777680550,3320777680906,3320777680914
3,4,3320777625649,3320777644543,3320777698516,3320777698869,3320777698877
4,5,3320777625823,3320777644713,3320777716437,3320777716794,3320777716801
5,6,3320777625996,3320777644715,3320777734357,3320777734710,3320777734717
6,7,3320777626169,3320777644717,3320777752339,3320777752695,3320777752703
7,0,3320777626342,3320777644719,3320777770194,3320777770545,3320777770553
8,1,3320777662379,3320777662551,3320777770564,3320777770693,3320777770698
