item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320802479210,3320802480156,0,0,3320802484581
1,2,3320802479373,3320802480156,0,0,3320802489081
2,3,3320802479535,3320802489247,0,0,3320802493693
3,0,3320802479694,3320802489248,0,0,3320802498160
4,1,3320802489088,3320802498328,0,0,3320802502743
5,2,3320802498167,3320802502906,0,0,3320802507304
6,3,3320802502748,3320802507475,0,0,3320802511920
7,0,3320802507310,3320802512079,0,0,3320802516513
8,1,3320802511922,3320802512080,0,0,3320802516518
