item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320788354746,3320788358369,3320788428723,3320788429793,3320788429803
1,2,3320788354974,3320788429141,3320788501041,3320788502129,3320788502139
2,3,3320788355196,3320788429311,3320788573067,3320788574195,3320788574205
3,0,3320788355373,3320788429321,3320788645319,3320788646442,3320788646452
4,1,3320788501155,3320788573393,3320788717777,3320788718911,3320788718920
5,2,3320788573187,3320788645644,3320788789908,3320788790955,3320788790964
6,3,3320788645440,3320788718105,3320788862133,3320788863153,3320788863161
7,0,3320788717900,3320788790160,3320788934079,3320788935111,3320788935120
8,1,3320788789959,3320788790160,3320788935136,3320788935308,3320788935313
