item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
0,0,1,3320831583716,3320831583717,3320831583717,3320831585849,3320832163769,3320832167292,3320832167292,1,2132,3523,583575
1,1,1,3320831656656,3320831656657,3320831656657,3320831658763,3320832163831,3320832170739,3320832170739,1,2106,6908,514082
2,2,1,3320831728738,3320831728739,3320831728739,3320831730855,3320832163895,3320832174292,3320832174292,1,2116,10397,445553
3,3,1,3320831800944,3320831800945,3320831800945,3320831803083,3320832164084,3320832181344,3320832181344,1,2138,17260,380399
4,4,1,3320831873507,3320831873508,3320831873508,3320831875660,3320832167299,3320832185632,3320832185632,1,2152,18333,312124
5,5,1,3320831946111,3320831946112,3320831946112,3320831948226,3320832170909,3320832190133,3320832190133,1,2114,19224,244021
6,6,1,3320832018656,3320832018657,3320832018657,3320832020802,3320832174461,3320832193599,3320832193599,1,2145,19138,174942
7,7,1,3320832091226,3320832091227,3320832091227,3320832093364,3320832181511,3320832197190,3320832197190,1,2137,15679,105963
8,0,1,3320832167300,3320832167300,3320832167300,3320832167301,3320832181670,3320832197190,3320832197191,0,1,15520,29890
