item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320832432181,3320832435993,0,0,3320832508477
1,2,3320832432405,3320832508892,0,0,3320832581807
2,3,3320832432629,3320832508906,0,0,3320832654819
3,4,3320832432802,3320832655042,0,0,3320832727856
4,5,3320832435519,3320832728279,0,0,3320832800831
5,6,3320832508735,3320832728289,0,0,3320832873850
6,7,3320832654853,3320832874033,0,0,3320832946588
7,1,3320832727889,3320832946770,0,0,3320833019667
8,0,3320832728123,3320832946764,0,0,3320833019683
