item,buf_idx,ts_read_submit_us,ts_nvme_done_us,ts_h2d_submit_us,ts_h2d_done_us,ts_slot_release_us
0,1,3320828352037,3320828355742,0,0,3320828427812
1,2,3320828352254,3320828427997,0,0,3320828501088
2,3,3320828352475,3320828501515,0,0,3320828574493
3,0,3320828352645,3320828501526,0,0,3320828647116
4,1,3320828427837,3320828647640,0,0,3320828720691
5,2,3320828501116,3320828720949,0,0,3320828793918
6,3,3320828647187,3320828794110,0,0,3320828866605
7,0,3320828720763,3320828866792,0,0,3320828939651
8,1,3320828793926,3320828866793,0,0,3320828939669
